player_name,bookmaker,line,predicted_minutes,predicted_points,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
Chet Holmgren,DraftKings,14.5,29.623539721282864,15.420415404428432,0.46279761904761907,0.5372023809523809,0.4770335727409387,0.5229664272590613,-0.014235953693319647,0.014235953693319647,under,0.014235953693319647
Julian Champagnie,DraftKings,11.5,27.17148473844583,12.243023745224926,0.46279761904761907,0.5372023809523809,0.4770335727409387,0.5229664272590613,-0.014235953693319647,0.014235953693319647,under,0.014235953693319647
Isaiah Hartenstein,FanDuel,6.5,21.30887868354567,6.913157743150314,0.46279761904761907,0.5372023809523809,0.47591522157996147,0.5240847784200385,-0.013117602532342398,0.013117602532342398,under,0.013117602532342398
Ajay Mitchell,FanDuel,11.5,26.241873929968477,13.104962303771067,0.5315172632245803,0.46848273677541974,0.5191532258064516,0.4808467741935484,0.012364037418128637,-0.012364037418128637,over,0.012364037418128637
Jamal Murray,FanDuel,22.5,35.10876888669889,23.812520985019045,0.5315172632245803,0.46848273677541974,0.5191532258064516,0.4808467741935484,0.012364037418128637,-0.012364037418128637,over,0.012364037418128637
Leonard Miller,FanDuel,8.5,23.39580637303506,10.270650284650861,0.5315172632245803,0.46848273677541974,0.5191532258064516,0.4808467741935484,0.012364037418128637,-0.012364037418128637,over,0.012364037418128637
Ben Saraf,FanDuel,9.5,24.479281147685114,11.886035884086844,0.5315172632245803,0.46848273677541974,0.5191532258064516,0.4808467741935484,0.012364037418128637,-0.012364037418128637,over,0.012364037418128637
Neemias Queta,BetOnline.ag,7.5,25.395048686084127,10.082018699980832,0.5315172632245803,0.46848273677541974,0.519675254742772,0.480324745257228,0.011842008481808275,-0.011842008481808275,over,0.011842008481808275
Jay Huff,BetOnline.ag,9.5,21.118036574433624,10.789929793543225,0.5315172632245803,0.46848273677541974,0.519675254742772,0.480324745257228,0.011842008481808275,-0.011842008481808275,over,0.011842008481808275
Derrick White,BetOnline.ag,16.5,33.572976426726555,17.27443894632665,0.46279761904761907,0.5372023809523809,0.47438944435338465,0.5256105556466153,-0.01159182530576558,0.011591825305765635,under,0.011591825305765635
Julian Champagnie,BetOnline.ag,11.5,27.17148473844583,12.243023745224926,0.46279761904761907,0.5372023809523809,0.47438944435338465,0.5256105556466153,-0.01159182530576558,0.011591825305765635,under,0.011591825305765635
Jaylin Williams,DraftKings,5.5,18.31305462966857,6.180020771245191,0.46279761904761907,0.5372023809523809,0.4513606919604917,0.5486393080395082,0.011436927087127347,-0.011436927087127291,over,0.011436927087127347
Cedric Coward,DraftKings,12.5,24.377043650708973,12.665154432585489,0.46279761904761907,0.5372023809523809,0.47404053829539794,0.5259594617046021,-0.01124291924777887,0.01124291924777887,under,0.01124291924777887
Cason Wallace,DraftKings,5.5,24.807514234386616,8.053297587275024,0.5315172632245803,0.46848273677541974,0.5419996102124343,0.45800038978756574,-0.010482346987853997,0.010482346987853997,under,0.010482346987853997
